"","ds","yhat","yhat_lower","yhat_upper"
"126",2009-05-10,2447.02092606615,2112.40597392711,2746.96148293169
"127",2009-05-11,2315.2753658484,1986.08273512318,2637.22311078143
"128",2009-05-12,2330.25258758201,2043.74820634928,2649.75580102017
"129",2009-05-13,2350.04429990611,2035.78154695683,2652.48355017397
"130",2009-05-14,2347.35899269161,2017.43294847518,2657.84861587357
"131",2009-05-15,2348.00194974073,2045.57755071538,2661.00734909637
"132",2009-05-16,2489.41306778748,2151.61533190987,2802.76496556999
"133",2009-05-17,2499.66201560927,2182.43014202403,2806.12914512
"134",2009-05-18,2362.40237860185,2056.47805260632,2681.49647027579
"135",2009-05-19,2354.11481343111,2045.99927905812,2690.46452760259
"136",2009-05-20,2360.91797369565,2041.37963761949,2669.82966933044
"137",2009-05-21,2363.37493900705,2057.59095860969,2669.42157520455
"138",2009-05-22,2366.52663862076,2064.33558012897,2696.49577612505
"139",2009-05-23,2495.47712494275,2155.84135085856,2816.45939726596
"140",2009-05-24,2493.68557736543,2139.98365897244,2809.40856241965
"141",2009-05-25,2359.90750914964,2048.57475309172,2680.40349065425
"142",2009-05-26,2360.86625922885,2047.53534349173,2701.81808016623
"143",2009-05-27,2367.89342412043,2034.84983476276,2667.63579540382
"144",2009-05-28,2368.43578896892,2065.19175826452,2699.25752928602
"145",2009-05-29,2382.13199843552,2061.00606308123,2698.25930875768
"146",2009-05-30,2527.24731235656,2212.6252483069,2849.62390178767
"147",2009-05-31,2526.9630208146,2231.62768214199,2859.21578270966
"148",2009-06-01,2378.66925357039,2061.65454929921,2707.007302889
"149",2009-06-02,2368.15154608221,2052.5433584472,2690.88543505857
"150",2009-06-03,2375.15067217371,2041.41381461587,2669.97831532459
"151",2009-06-04,2374.37856496699,2046.75061530038,2698.30324999031
"152",2009-06-05,2376.89229449068,2049.89312765086,2705.13095625496
"153",2009-06-06,2511.03798688578,2196.3207703444,2829.430459771
"154",2009-06-07,2508.32620283088,2199.71437275834,2834.11769439872
"155",2009-06-08,2356.99133860124,2018.31515868293,2688.97380893173
"156",2009-06-09,2334.9573303682,2027.01731355793,2661.87798276573
"157",2009-06-10,2333.70365749533,2014.04524822568,2656.34697362958
"158",2009-06-11,2340.71661103398,2009.80172938828,2677.17907355987
"159",2009-06-12,2356.36335030586,2040.12781364645,2679.04905313482
"160",2009-06-13,2490.42775997761,2173.20974498514,2821.13514976422
"161",2009-06-14,2480.33580066822,2152.56916165588,2789.6369904018
"162",2009-06-15,2336.81390729392,2007.23109899754,2667.63949554046
"163",2009-06-16,2337.99105432632,2030.79011545946,2658.23195457913
"164",2009-06-17,2348.52287175051,2020.17235253401,2648.80630301779
"165",2009-06-18,2342.66721418363,2022.41268431601,2691.71558261888
"166",2009-06-19,2342.03668046511,2033.60974120711,2649.14622292976
"167",2009-06-20,2478.97826502966,2175.90740762979,2788.22981326432
"168",2009-06-21,2481.64097942536,2155.39634634173,2822.02707172928
"169",2009-06-22,2338.93017496642,2003.4696383878,2645.73024688287
"170",2009-06-23,2331.4136092967,2016.29984465411,2620.49943126016
"171",2009-06-24,2343.91667348565,2007.24415567591,2645.38805686124
"172",2009-06-25,2353.62997257227,2019.5988668088,2690.96063118891
"173",2009-06-26,2365.3143510514,2068.23589337167,2704.49969677742
"174",2009-06-27,2506.09936052751,2172.06723272886,2800.02281478281
"175",2009-06-28,2518.96605469781,2213.37529866972,2846.56503947344
"176",2009-06-29,2398.69057589447,2068.61658077274,2752.63346606461
"177",2009-06-30,2408.42301144056,2097.26021270126,2722.68987390485
"178",2009-07-01,2418.93647634658,2103.26532637957,2744.9624187655
"179",2009-07-02,2419.03301159669,2087.15189758173,2761.97622514861
"180",2009-07-03,2431.02036593169,2100.57585424488,2735.76287766325
"181",2009-07-04,2578.27554815164,2245.06818131639,2906.62014774507
"182",2009-07-05,2589.25745988849,2258.89959890468,2908.89002970201
"183",2009-07-06,2460.1407808643,2132.82911540135,2794.55589381307
"184",2009-07-07,2466.84758913111,2160.68337099386,2794.51514737081
"185",2009-07-08,2479.43267368938,2160.08937246633,2800.05100770174
"186",2009-07-09,2474.48063150117,2148.78084454552,2783.48186307714
"187",2009-07-10,2476.10233085468,2157.01550598647,2790.8404217492
"188",2009-07-11,2624.06767710107,2317.77909413401,2945.04340007407
"189",2009-07-12,2648.90960370029,2290.73347756114,2940.94867841791
"190",2009-07-13,2527.71159538159,2229.72892577229,2854.12531651371
"191",2009-07-14,2527.62983799039,2208.99325699772,2829.01428254764
"192",2009-07-15,2537.19548842257,2222.1523553894,2847.75074694429
"193",2009-07-16,2548.50379546784,2216.04869847568,2849.65272268396
"194",2009-07-17,2569.17892572589,2232.28631528627,2876.19648191883
"195",2009-07-18,2713.33482775892,2380.35891153679,3041.62787866989
"196",2009-07-19,2716.66159864189,2397.65470920476,3046.07256108323
"197",2009-07-20,2584.25072155739,2251.73342299233,2889.06934974538
"198",2009-07-21,2591.08848998865,2262.23893929757,2929.91060496731
"199",2009-07-22,2604.91202237384,2279.11199428577,2928.20459126072
"200",2009-07-23,2605.4463309965,2270.52161778175,2930.63932755506
"201",2009-07-24,2615.66664419105,2303.30394887805,2940.30144641511
"202",2009-07-25,2764.74713372403,2424.24844010301,3085.7805418537
"203",2009-07-26,2778.57655642661,2450.25629924429,3090.32364701414
"204",2009-07-27,2647.41405587644,2333.16131888537,2974.12210437191
"205",2009-07-28,2653.08424476669,2341.35516685344,2966.14727242644
"206",2009-07-29,2677.87769581886,2355.67554911293,3002.29940027579
"207",2009-07-30,2694.63876541024,2371.9098637407,3005.87761492888
"208",2009-07-31,2706.02661104564,2372.58525826825,3008.92912096488
"209",2009-08-01,2839.81678241396,2512.16207943586,3159.2169303424
"210",2009-08-02,2840.93313979738,2499.90708704361,3162.41658265306
"211",2009-08-03,2708.02416449755,2394.68766747468,3019.3958869021
"212",2009-08-04,2710.16800918333,2368.08445476303,3027.89784930528
"213",2009-08-05,2721.07111015209,2405.35286653921,3034.0905790777
"214",2009-08-06,2723.66579494826,2388.12283986905,3051.24720222814
"215",2009-08-07,2728.95766261169,2392.22780530402,3041.1838390756
"216",2009-08-08,2855.59392279518,2563.25442701351,3168.24393330981
"217",2009-08-09,2840.67434969442,2531.29110690576,3188.96161689365
"218",2009-08-10,2694.63339146486,2382.79052916126,3010.03338476989
"219",2009-08-11,2699.37992505037,2371.25126992028,3001.00464495202
"220",2009-08-12,2717.9950378593,2392.33048471184,3040.34610338709
"221",2009-08-13,2714.92040993165,2386.25533787105,3030.74450804408
"222",2009-08-14,2707.15426972589,2376.19633608074,3040.19842096107
"223",2009-08-15,2835.91712849607,2500.52432464569,3161.36525375902
"224",2009-08-16,2838.5973227041,2519.12897596547,3150.33774806751
"225",2009-08-17,2698.88933444029,2380.32995138091,3011.52371298299
"226",2009-08-18,2685.55586265878,2367.05856300968,2984.22176431472
"227",2009-08-19,2683.00205200404,2352.18678448964,3007.37467061238
"228",2009-08-20,2678.30567565887,2372.72082872922,3001.94839601744
"229",2009-08-21,2679.25344609272,2362.56959721471,3018.84098200619
"230",2009-08-22,2805.30089091807,2503.85126137194,3136.65355946855
"231",2009-08-23,2796.32030076077,2486.13633083882,3136.12491421345
"232",2009-08-24,2656.20880263642,2318.75896437755,2972.59370563425
"233",2009-08-25,2656.68136800571,2346.76844586713,2976.14573989265
"234",2009-08-26,2665.29679613575,2344.7439585949,2976.18009038078
"235",2009-08-27,2663.90631712162,2343.4637532272,2962.37674224386
"236",2009-08-28,2675.10505846685,2359.60356635576,2994.62820005161
"237",2009-08-29,2824.18155903851,2505.57046658866,3155.2021907592
"238",2009-08-30,2833.53927564545,2505.1833730008,3144.06617779521
"239",2009-08-31,2692.95966745909,2388.08531097068,3047.5035280688
"240",2009-09-01,2685.69504448717,2372.1219922844,3010.53889082563
"241",2009-09-02,2696.76816682654,2382.30626298905,3016.83506214565
"242",2009-09-03,2704.18808804903,2378.4278754621,3017.47151700457
"243",2009-09-04,2715.93386089439,2409.98557134802,3018.00330987483
"244",2009-09-05,2858.59693778512,2535.13423105154,3224.5538839358
"245",2009-09-06,2867.2581493537,2570.1363316025,3176.12350932531
"246",2009-09-07,2730.88977523298,2401.1019798236,3077.83902114352
"247",2009-09-08,2720.44232053869,2397.09285298634,3051.30218596354
"248",2009-09-09,2722.66642159772,2390.14364267872,3051.09774030863
"249",2009-09-10,2731.90034650333,2428.45892001026,3037.01455899139
"250",2009-09-11,2758.14724750744,2419.80369362937,3069.61233763193
"251",2009-09-12,2908.87306323147,2568.00189953605,3221.17975020835
"252",2009-09-13,2910.37550351457,2567.49188495781,3228.08034900251
"253",2009-09-14,2770.10411361925,2463.67612911717,3066.97385382253
"254",2009-09-15,2774.53962711491,2462.47047663477,3081.17295763577
"255",2009-09-16,2793.98427248593,2465.38131051116,3112.10147671547
"256",2009-09-17,2797.17687885963,2469.02639162291,3122.35499913131
"257",2009-09-18,2799.35147606126,2486.62890670821,3135.23574757273
"258",2009-09-19,2936.07136056212,2604.71465062624,3227.76350942982
"259",2009-09-20,2941.5673077746,2628.46698458109,3239.53974430884
"260",2009-09-21,2802.60887908953,2488.79523404929,3111.9686193359
"261",2009-09-22,2793.42882099953,2468.76186538401,3098.21385568914
"262",2009-09-23,2797.16007185031,2471.67272987192,3110.58539843428
"263",2009-09-24,2800.37793019386,2485.81304458073,3129.60957874121
"264",2009-09-25,2808.64159125854,2477.18164432528,3147.3104560096
"265",2009-09-26,2942.8026174667,2636.1112842165,3267.03228318532
"266",2009-09-27,2944.04111764239,2618.57080273586,3235.67955872885
"267",2009-09-28,2813.77797153966,2487.95155060215,3133.12160925407
"268",2009-09-29,2819.44665876784,2515.11933164411,3153.313110765
"269",2009-09-30,2826.57352967815,2521.49776142351,3172.81394106179
"270",2009-10-01,2817.72758062043,2497.85643411373,3129.9648147487
"271",2009-10-02,2817.51888909922,2507.47661109651,3146.02185438131
"272",2009-10-03,2955.1785427711,2615.83638877855,3272.94271353242
"273",2009-10-04,2959.10393238619,2631.30443676678,3298.31194818634
"274",2009-10-05,2822.06891889361,2510.86892210042,3122.81616025739
"275",2009-10-06,2821.50596754149,2495.29744084585,3124.29171385904
"276",2009-10-07,2831.17400891954,2535.50665045006,3164.39163291258
"277",2009-10-08,2824.37688323228,2519.5015985278,3160.11851494897
"278",2009-10-09,2817.74339392836,2481.85553897538,3150.13442387967
"279",2009-10-10,2952.11623049344,2642.11043142275,3270.38617973018
"280",2009-10-11,2968.5357047582,2636.83690473066,3287.75778533406
"281",2009-10-12,2848.95328640528,2522.7239341056,3163.35062885836
"282",2009-10-13,2852.10907241307,2513.42672460241,3158.31676745856
"283",2009-10-14,2857.55303597595,2552.31864951453,3187.8165772011
"284",2009-10-15,2860.96581037298,2554.66436089246,3173.11922541616
"285",2009-10-16,2879.07828161176,2543.47858515746,3193.36338796696
"286",2009-10-17,3025.82155012173,2700.61770685286,3348.57930755924
"287",2009-10-18,3028.93756029013,2713.66324073509,3361.06974535823
"288",2009-10-19,2891.57328421981,2557.46175704753,3205.4011390198
"289",2009-10-20,2895.00369985002,2569.53350415164,3216.52653916847
"290",2009-10-21,2909.4965028372,2614.82288480648,3206.21896165753
"291",2009-10-22,2908.9294466113,2574.62703649061,3222.17988407885
"292",2009-10-23,2912.51398491241,2612.98439685282,3236.48257667809
"293",2009-10-24,3054.41580232748,2705.29712574326,3370.78745952952
"294",2009-10-25,3065.39633029917,2747.05155665403,3391.09565967169
"295",2009-10-26,2931.85775312701,2589.15308603311,3257.56963534541
"296",2009-10-27,2929.98259912531,2611.6826436476,3233.72468471421
"297",2009-10-28,2945.0109564504,2607.85438285796,3292.16318839796
"298",2009-10-29,2956.84400735296,2615.47214953115,3284.23248611554
"299",2009-10-30,2967.43706783515,2619.46494366982,3289.31319840815
"300",2009-10-31,3097.07034431956,2777.6213748492,3409.94379248302
"301",2009-11-01,3088.28499402537,2736.27357596999,3426.67915175899
"302",2009-11-02,2945.19606705237,2613.76245651318,3250.02560477431
"303",2009-11-03,2940.39341374779,2620.32122481503,3276.24303279853
"304",2009-11-04,2944.74511913272,2612.97340592398,3263.57301650383
"305",2009-11-05,2939.68795959532,2607.78771563446,3250.14453711161
"306",2009-11-06,2940.07016038262,2603.78902293223,3270.98259644405
"307",2009-11-07,3065.55574490025,2757.55259946845,3382.87201218108
"308",2009-11-08,3046.5496329269,2728.84194667395,3367.89858341346
"309",2009-11-09,2889.02863464195,2575.87184488251,3219.1184985289
"310",2009-11-10,2882.01051365279,2538.67683403407,3199.25687963346
"311",2009-11-11,2898.44831898966,2590.99434143427,3231.76129381166
"312",2009-11-12,2900.67462525098,2590.70617328383,3201.76166604002
"313",2009-11-13,2894.73556436275,2555.36382881313,3231.8022677317
"314",2009-11-14,3018.71345278913,2719.09648737963,3356.77442314116
"315",2009-11-15,3018.44577148336,2710.61407002188,3343.11835704353
"316",2009-11-16,2883.32686477588,2566.61125852727,3211.61694897375
"317",2009-11-17,2876.60786275803,2560.58637698221,3179.63907614553
"318",2009-11-18,2876.27649161939,2556.09276656312,3198.72786457005
"319",2009-11-19,2872.54238736362,2548.10077404762,3174.53784904032
"320",2009-11-20,2879.14592530422,2560.72231827563,3213.36728308313
"321",2009-11-21,3013.23818368878,2688.30500188962,3352.03840122206
"322",2009-11-22,3008.15143450614,2683.55956584906,3340.59390500851
"323",2009-11-23,2868.50177686423,2515.54108414248,3168.26086791355
"324",2009-11-24,2872.48014454968,2553.68713234647,3186.54195143361
"325",2009-11-25,2888.16431211778,2583.22600896386,3206.34318143701
"326",2009-11-26,2890.83731599702,2558.80452103724,3184.25830575586
"327",2009-11-27,2901.00004299745,2580.12693562342,3223.27525301793
"328",2009-11-28,3050.29727621446,2711.40442289892,3369.41371684699
"329",2009-11-29,3065.14001356237,2749.08447591334,3383.63661284173
"330",2009-11-30,2929.8073132598,2620.49422812801,3258.05077410421
"331",2009-12-01,2921.09011830833,2605.77932339675,3260.60568225111
"332",2009-12-02,2926.11893731914,2596.35914370859,3272.28522678642
"333",2009-12-03,2928.60164077996,2597.71180735339,3268.76610506402
"334",2009-12-04,2936.34439082663,2616.05655555952,3263.76825909833
"335",2009-12-05,3072.47374052877,2761.290539979,3391.92914431042
"336",2009-12-06,3073.56629100856,2754.15303169837,3425.15424626073
"337",2009-12-07,2932.33415071054,2629.61925723965,3244.31951217942
"338",2009-12-08,2916.53253710701,2604.11864879423,3253.18737092697
"339",2009-12-09,2905.56338763585,2615.63351659162,3222.08848426943
"340",2009-12-10,2895.01580524159,2586.69134411336,3226.96247256858
"341",2009-12-11,2905.61858932116,2593.23886856774,3215.78399480213
"342",2009-12-12,3049.95853609259,2733.90846989755,3381.8550403158
"343",2009-12-13,3046.19812083147,2712.30090193523,3357.09701369456
"344",2009-12-14,2893.10707909492,2569.9355454603,3216.55476146151
"345",2009-12-15,2881.06531375737,2556.52280153388,3218.37839523226
"346",2009-12-16,2889.7994250022,2572.13768560318,3190.12102583809
"347",2009-12-17,2888.17816224865,2552.30174709417,3220.95182005013
"348",2009-12-18,2883.78656234733,2545.16620887776,3192.44709162598
"349",2009-12-19,3010.52049959528,2698.79853486178,3331.91295129098
"350",2009-12-20,3009.14648421397,2670.37186180045,3317.98831292669
"351",2009-12-21,2869.17441386467,2541.04343485759,3217.37957902045
"352",2009-12-22,2859.15590976045,2520.15614988034,3168.66699881382
"353",2009-12-23,2861.22497119024,2528.36140673164,3163.31265602476
"354",2009-12-24,2864.36527814495,2519.74668259319,3180.78981758448
"355",2009-12-25,2879.01767955975,2556.83776300326,3191.97298036227
"356",2009-12-26,3022.12915488297,2697.93480725333,3337.8347703097
"357",2009-12-27,3029.13385553913,2711.90776475525,3369.57725706298
"358",2009-12-28,2904.24391879363,2588.18148250112,3221.19258862766
"359",2009-12-29,2921.74034851076,2605.53154972721,3221.4101566812
"360",2009-12-30,2946.19005202914,2640.53502069357,3249.46669737873
"361",2009-12-31,2952.37081486931,2655.81159173582,3270.56818304823
"362",2010-01-01,2962.1810535289,2642.22705781197,3256.80557330935
"363",2010-01-02,3109.96451348028,2799.67646674772,3419.12034141797
"364",2010-01-03,3127.26031061815,2798.78288336343,3447.55138601239
"365",2010-01-04,3003.62733664431,2684.70881730422,3315.5041469748
"366",2010-01-05,3014.62893747761,2699.19865716337,3312.47674562703
"367",2010-01-06,3037.50587087355,2725.38491070945,3357.17484454642
"368",2010-01-07,3046.24024657259,2707.7952440603,3359.40851729872
"369",2010-01-08,3050.45872269341,2734.85120228545,3373.32802332325
"370",2010-01-09,3186.27858186968,2889.16098523603,3484.98531964919
"371",2010-01-10,3201.62808979098,2867.51665344119,3519.31889986675
"372",2010-01-11,3088.16273919598,2778.67197967222,3380.43485807803
"373",2010-01-12,3102.40340773156,2787.21390889212,3431.37472034009
"374",2010-01-13,3112.89904780347,2813.44777640192,3430.03882095421
"375",2010-01-14,3112.20616302677,2775.14530948751,3407.28308960778
"376",2010-01-15,3125.58201413791,2799.66631188477,3464.16437859588
"377",2010-01-16,3272.79649480546,2963.73657361729,3593.180057043
"378",2010-01-17,3276.27753522864,2953.74602302439,3609.46224857673
"379",2010-01-18,3133.00624787715,2813.42051968419,3439.87959435499
"380",2010-01-19,3127.68898606875,2802.8709884565,3445.15205755988
"381",2010-01-20,3136.88724340389,2802.51083156116,3457.7430962979
"382",2010-01-21,3132.54665440618,2837.33498315404,3447.50706326082
"383",2010-01-22,3127.73387157612,2819.66302937879,3462.70607633575
"384",2010-01-23,3257.74170537367,2909.7449051534,3586.83032201035
"385",2010-01-24,3260.21830422954,2943.43346833207,3592.61569442464
"386",2010-01-25,3122.48773134756,2795.20369714524,3431.13226399569
"387",2010-01-26,3114.54907828066,2798.25515188151,3453.89700140865
"388",2010-01-27,3119.90493297172,2798.60198153249,3436.25628483495
"389",2010-01-28,3125.13226160755,2813.00014905179,3437.34324856129
"390",2010-01-29,3136.46800352255,2810.61863883054,3474.41679964732
"391",2010-01-30,3268.91147843025,2970.28479375927,3571.87201477401
"392",2010-01-31,3258.70564753912,2936.68985871599,3575.46997937092
"393",2010-02-01,3112.17385152169,2788.15461048745,3414.319371101
"394",2010-02-02,3107.63999012819,2775.80584222173,3411.08096521427
"395",2010-02-03,3115.76968215938,2788.00966281938,3438.43995676014
"396",2010-02-04,3114.43661585743,2794.71539530769,3432.72385111953
"397",2010-02-05,3119.82489382892,2809.93201387844,3440.63135664183
"398",2010-02-06,3255.11929736013,2936.64533011755,3582.56337648946
"399",2010-02-07,3247.2567688225,2915.24851650303,3548.90144399664
"400",2010-02-08,3094.54605504971,2775.35829968586,3407.93396992163
"401",2010-02-09,3086.897864345,2772.81314151752,3415.74437734295
"402",2010-02-10,3107.60361870169,2802.91518484398,3438.07817751733
"403",2010-02-11,3123.70998800338,2785.82277676903,3437.31614751033
"404",2010-02-12,3132.71201088665,2794.80268708427,3473.77544428208
"405",2010-02-13,3263.5978550029,2944.19121933058,3588.02526983146
"406",2010-02-14,3265.70191408368,2957.49777765874,3592.82803792382
"407",2010-02-15,3137.46296418392,2832.58990054879,3458.73201179564
"408",2010-02-16,3141.91407014483,2813.23438168016,3463.87157979723
"409",2010-02-17,3149.086724642,2830.76608500773,3458.96236497061
"410",2010-02-18,3147.26436057916,2856.83348519779,3493.35432126688
