"","ds","yhat","yhat_lower","yhat_upper"
"249",2009-09-10,2731.90034650333,2412.26191503712,3058.08583015005
"250",2009-09-11,2758.14724750744,2455.22326914651,3074.47477851683
"251",2009-09-12,2908.87306323147,2586.33968149977,3235.40925128081
"252",2009-09-13,2910.37550351457,2593.28975091843,3225.76758416568
"253",2009-09-14,2770.10411361925,2432.79767780349,3089.41927528454
"254",2009-09-15,2774.53962711491,2479.68749614273,3101.97962663952
"255",2009-09-16,2793.98427248593,2488.68389610374,3126.74464743596
"256",2009-09-17,2797.17687885963,2462.81258410886,3128.24677933651
"257",2009-09-18,2799.35147606126,2456.11246553596,3121.78898710569
"258",2009-09-19,2936.07136056212,2622.38988975695,3259.99941165165
"259",2009-09-20,2941.5673077746,2624.49715252677,3252.7232165698
"260",2009-09-21,2802.60887908953,2473.57723086193,3128.22934965788
"261",2009-09-22,2793.42882099953,2458.58851401563,3074.7308694813
"262",2009-09-23,2797.16007185031,2459.31135015769,3109.28334159246
"263",2009-09-24,2800.37793019386,2494.80871246005,3132.16123692876
"264",2009-09-25,2808.64159125854,2497.98551131711,3108.58647707154
"265",2009-09-26,2942.8026174667,2620.27933723001,3255.4695047498
"266",2009-09-27,2944.04111764239,2624.78110822335,3275.82317320032
"267",2009-09-28,2813.77797153966,2494.83563570095,3147.4431827845
"268",2009-09-29,2819.44665876784,2516.1937847348,3157.29689669685
"269",2009-09-30,2826.57352967815,2503.65622724968,3131.15367790793
"270",2009-10-01,2817.72758062043,2495.17820828241,3150.51489477081
"271",2009-10-02,2817.51888909922,2480.63820304606,3129.43639524963
"272",2009-10-03,2955.1785427711,2644.95108566339,3279.66938208666
"273",2009-10-04,2959.10393238619,2644.50734840669,3261.92250304543
"274",2009-10-05,2822.06891889361,2488.89531228692,3148.2572307898
"275",2009-10-06,2821.50596754149,2494.5453573278,3139.0057592491
"276",2009-10-07,2831.17400891954,2522.11206254992,3160.32071136964
"277",2009-10-08,2824.37688323228,2495.38481854925,3134.64108828087
"278",2009-10-09,2817.74339392836,2489.70593177848,3144.18053376311
"279",2009-10-10,2952.11623049344,2640.50999493216,3283.78490365547
"280",2009-10-11,2968.5357047582,2641.84301178587,3288.90101266837
"281",2009-10-12,2848.95328640528,2531.8440107559,3152.50344117435
"282",2009-10-13,2852.10907241307,2540.22855069082,3177.98022021631
"283",2009-10-14,2857.55303597595,2553.61684142859,3182.41335668786
"284",2009-10-15,2860.96581037298,2541.44804083754,3163.41167031267
"285",2009-10-16,2879.07828161176,2559.67425594676,3204.70379184521
"286",2009-10-17,3025.82155012173,2710.7918572777,3341.72803726987
"287",2009-10-18,3028.93756029013,2675.08926496717,3358.07533785934
"288",2009-10-19,2891.57328421981,2569.44507076214,3196.43425845998
"289",2009-10-20,2895.00369985002,2577.3591850486,3199.54178702796
"290",2009-10-21,2909.4965028372,2583.20493375191,3250.11564220208
"291",2009-10-22,2908.9294466113,2585.65013592183,3226.17895095665
"292",2009-10-23,2912.51398491241,2603.14145783339,3226.41612616797
"293",2009-10-24,3054.41580232748,2736.51521863045,3370.80927595842
"294",2009-10-25,3065.39633029917,2734.68057432917,3406.35770857051
"295",2009-10-26,2931.85775312701,2619.90318281816,3234.81776837392
"296",2009-10-27,2929.98259912531,2610.03215851607,3249.7459445188
"297",2009-10-28,2945.0109564504,2615.43485835825,3259.45781838997
"298",2009-10-29,2956.84400735296,2627.85808131421,3272.71920856326
"299",2009-10-30,2967.43706783515,2659.89794383934,3294.45501283988
"300",2009-10-31,3097.07034431956,2758.11120467538,3416.27429313015
"301",2009-11-01,3088.28499402537,2780.12361734253,3391.22853279458
"302",2009-11-02,2945.19606705237,2645.04490042691,3272.24443740553
"303",2009-11-03,2940.39341374779,2623.98604804694,3269.71668218978
"304",2009-11-04,2944.74511913272,2628.58992861081,3279.32670072189
"305",2009-11-05,2939.68795959532,2587.97131353229,3274.43277438402
"306",2009-11-06,2940.07016038262,2606.8199209493,3259.91076963453
"307",2009-11-07,3065.55574490025,2769.27007647595,3400.28851545573
"308",2009-11-08,3046.5496329269,2733.78147051809,3346.49055168473
"309",2009-11-09,2889.02863464195,2546.69343227665,3192.25014515757
"310",2009-11-10,2882.01051365279,2559.48729524031,3210.01543813133
"311",2009-11-11,2898.44831898966,2583.01423240361,3208.21603437473
"312",2009-11-12,2900.67462525098,2588.15804240838,3231.65573673549
"313",2009-11-13,2894.73556436275,2558.86800825413,3196.40148863383
"314",2009-11-14,3018.71345278913,2704.4541658522,3342.21714802808
"315",2009-11-15,3018.44577148336,2694.84506680574,3333.96951174384
"316",2009-11-16,2883.32686477588,2550.42751478206,3182.12527551283
"317",2009-11-17,2876.60786275803,2535.6229176667,3220.1010105754
"318",2009-11-18,2876.27649161939,2548.01101039945,3182.54499060157
"319",2009-11-19,2872.54238736362,2530.44672605773,3185.04884228088
"320",2009-11-20,2879.14592530422,2566.8892148095,3194.22561117969
"321",2009-11-21,3013.23818368878,2682.36256377531,3332.40381019611
"322",2009-11-22,3008.15143450614,2683.03285273633,3330.62198912978
"323",2009-11-23,2868.50177686423,2545.92814539286,3195.95530997625
"324",2009-11-24,2872.48014454968,2534.74127354905,3179.2687033028
"325",2009-11-25,2888.16431211778,2566.81274672332,3212.44359938178
"326",2009-11-26,2890.83731599702,2579.93177374981,3205.51186876799
"327",2009-11-27,2901.00004299745,2581.8712999765,3205.35400498445
"328",2009-11-28,3050.29727621446,2750.80795992005,3377.68890620967
"329",2009-11-29,3065.14001356237,2775.51021893991,3395.09749980747
"330",2009-11-30,2929.8073132598,2600.31574674787,3220.31607602863
"331",2009-12-01,2921.09011830833,2616.08017154944,3242.35755560621
"332",2009-12-02,2926.11893731914,2598.58063678733,3255.50327987032
"333",2009-12-03,2928.60164077996,2599.15162383343,3263.74688849563
"334",2009-12-04,2936.34439082663,2626.05087964403,3240.58130010651
"335",2009-12-05,3072.47374052877,2760.10669088453,3381.14146149191
"336",2009-12-06,3073.56629100856,2757.52902722087,3394.90981481265
"337",2009-12-07,2932.33415071054,2608.62059899225,3249.31071169865
"338",2009-12-08,2916.53253710701,2596.98082732068,3218.36079995266
"339",2009-12-09,2905.56338763585,2607.62756061683,3249.64415321326
"340",2009-12-10,2895.01580524159,2576.37757513452,3219.52458847324
"341",2009-12-11,2905.61858932116,2590.45207115442,3220.75281669975
"342",2009-12-12,3049.95853609259,2738.51975095802,3372.64656100472
"343",2009-12-13,3046.19812083147,2749.41905782946,3378.90522238807
"344",2009-12-14,2893.10707909492,2572.59905200012,3209.47437590369
"345",2009-12-15,2881.06531375737,2546.69825416912,3209.96720277887
"346",2009-12-16,2889.7994250022,2585.68949781859,3212.31958798744
"347",2009-12-17,2888.17816224865,2573.52623346897,3210.12448864899
"348",2009-12-18,2883.78656234733,2569.84751073218,3234.33551497225
"349",2009-12-19,3010.52049959528,2674.04039070741,3327.43073259179
"350",2009-12-20,3009.14648421397,2708.84568854473,3352.26239501217
"351",2009-12-21,2869.17441386467,2549.65618418923,3192.86092389736
"352",2009-12-22,2859.15590976045,2542.99962929401,3187.88339610544
"353",2009-12-23,2861.22497119024,2521.73630452571,3167.22946842578
"354",2009-12-24,2864.36527814495,2536.42677772053,3164.79556928195
"355",2009-12-25,2879.01767955975,2555.890202949,3178.14100038927
"356",2009-12-26,3022.12915488297,2688.54515304351,3337.04762457273
"357",2009-12-27,3029.13385553913,2696.08646378655,3337.81546629863
"358",2009-12-28,2904.24391879363,2569.76882422668,3216.90123679069
"359",2009-12-29,2921.74034851076,2599.6525734271,3252.63915774047
"360",2009-12-30,2946.19005202914,2604.29099275786,3281.41350409692
"361",2009-12-31,2952.37081486931,2628.53805312246,3252.05138076808
"362",2010-01-01,2962.1810535289,2638.19699291839,3290.69543283422
"363",2010-01-02,3109.96451348028,2780.32485066235,3438.06242277847
"364",2010-01-03,3127.26031061815,2833.3268662938,3441.70615727113
"365",2010-01-04,3003.62733664431,2691.56264727617,3317.11549205307
"366",2010-01-05,3014.62893747761,2718.08858048126,3353.79548999538
"367",2010-01-06,3037.50587087355,2718.50611993703,3348.53542644791
"368",2010-01-07,3046.24024657259,2743.91164115968,3388.38387797798
"369",2010-01-08,3050.45872269341,2719.70108799981,3376.75011809242
"370",2010-01-09,3186.27858186968,2878.68816715711,3497.53519784773
"371",2010-01-10,3201.62808979098,2874.54035449331,3513.17847178505
"372",2010-01-11,3088.16273919598,2776.18939348724,3414.42053543308
"373",2010-01-12,3102.40340773156,2768.96918368833,3420.16873475226
"374",2010-01-13,3112.89904780347,2784.12104272698,3433.20340742712
"375",2010-01-14,3112.20616302677,2813.29541718172,3432.20248729993
"376",2010-01-15,3125.58201413791,2805.23062089597,3448.06116731967
"377",2010-01-16,3272.79649480546,2949.12408167705,3590.25811423052
"378",2010-01-17,3276.27753522864,2935.48829038171,3601.51735031953
"379",2010-01-18,3133.00624787715,2792.98640457177,3443.62998017181
"380",2010-01-19,3127.68898606875,2816.28547260003,3465.3723268618
"381",2010-01-20,3136.88724340389,2821.07145676216,3457.508536601
"382",2010-01-21,3132.54665440618,2816.50705316807,3472.10020866069
"383",2010-01-22,3127.73387157612,2780.9453904419,3442.92749235547
"384",2010-01-23,3257.74170537367,2932.37772937607,3549.68518995422
"385",2010-01-24,3260.21830422954,2947.56782003911,3585.77095390817
